t # 0
v 0 0
v 1 1
v 2 2
v 3 0
v 4 0
v 5 0
v 6 0
v 7 0
v 8 0
v 9 0
v 10 0
v 11 3
v 12 0
v 13 4
v 14 5
v 15 6
v 16 2
v 17 2
v 18 6
v 19 6
v 20 6
v 21 7
v 22 6
v 23 6
v 24 5
v 25 6
v 26 6
v 27 6
v 28 1
v 29 8
v 30 7
v 31 5
v 32 1
v 33 1
v 34 6
v 35 1
v 36 9
v 37 7
e 214 273 0
e 214 274 0
e 214 493 0
e 214 475 0
e 214 480 0
e 214 495 0
e 214 275 0
e 214 276 0
e 214 277 0
e 214 278 0
e 214 466 0
e 214 279 0
e 214 331 0
e 214 280 0
e 214 353 0
e 214 281 0
e 214 282 0
e 214 283 0
e 214 284 0
e 214 285 0
e 214 521 0
e 214 286 0
e 214 287 0
e 214 386 0
e 214 288 0
e 214 342 0
e 214 389 0
e 214 390 0
e 214 343 0
e 214 438 0
e 214 289 0
e 214 397 0
e 214 398 0
e 214 290 0
e 214 370 0
e 214 345 0
e 214 291 0
e 214 341 0
e 214 292 0
e 214 293 0
e 214 374 0
e 214 294 0
e 214 295 0
e 214 421 0
e 214 296 0
e 214 297 0
e 214 298 0
e 214 299 0
e 214 300 0
e 214 301 0
e 214 302 0
e 214 368 0
e 214 379 0
e 214 303 0
e 214 304 0
e 214 305 0
e 214 306 0
e 214 307 0
e 214 308 0
e 214 309 0
e 214 310 0
e 214 311 0
e 214 312 0
e 214 313 0
e 214 314 0
e 214 315 0
e 214 316 0
e 214 317 0
e 214 414 0
e 214 318 0
e 214 319 0
e 214 407 0
e 214 416 0
e 214 328 0
e 214 378 0
e 214 320 0
e 214 321 0
e 214 400 0
e 214 322 0
e 214 323 0
e 214 324 0
e 214 325 0
e 214 362 0
e 214 326 0
e 214 327 0
e 215 339 0
e 218 476 0
e 218 421 0
e 218 328 0
e 219 454 0
e 219 463 0
e 221 454 0
e 223 329 0
e 223 379 0
e 224 499 0
e 224 454 0
e 224 490 0
e 225 330 0
e 228 454 0
e 228 331 0
e 231 332 0
e 231 408 0
e 231 385 0
e 231 380 0
e 231 333 0
e 231 334 0
e 231 411 0
e 231 414 0
e 231 335 0
e 231 386 0
e 231 336 0
e 233 499 0
e 233 508 0
e 235 337 0
e 236 338 0
e 238 339 0
e 239 340 0
e 241 415 0
e 241 388 0
e 241 341 0
e 244 342 0
e 244 389 0
e 248 450 0
e 248 454 0
e 249 470 0
e 249 390 0
e 249 343 0
e 253 454 0
e 254 417 0
e 254 344 0
e 256 345 0
e 258 454 0
e 258 517 0
e 258 507 0
e 259 393 0
e 259 346 0
e 263 394 0
e 263 347 0
e 263 399 0
e 264 454 0
e 264 472 0
e 266 348 0
e 268 454 0
e 268 468 0
e 269 454 0
e 269 473 0
e 270 349 0
e 272 454 0
e 272 350 0
e 272 418 0
e 272 425 0
e 272 443 0
e 272 431 0
e 272 395 0
e 272 428 0
e 273 351 0
e 273 352 0
e 275 486 0
e 277 450 0
e 277 454 0
e 278 454 0
e 278 492 0
e 279 353 0
e 284 354 0
e 285 430 0
e 285 435 0
e 286 430 0
e 287 454 0
e 287 504 0
e 287 516 0
e 287 521 0
e 287 520 0
e 287 499 0
e 287 519 0
e 288 355 0
e 288 356 0
e 290 454 0
e 290 397 0
e 290 357 0
e 290 358 0
e 292 359 0
e 294 360 0
e 294 399 0
e 296 499 0
e 296 361 0
e 297 362 0
e 297 401 0
e 298 454 0
e 299 454 0
e 299 363 0
e 300 364 0
e 302 412 0
e 303 454 0
e 304 365 0
e 305 402 0
e 305 430 0
e 305 488 0
e 305 454 0
e 305 366 0
e 308 447 0
e 308 430 0
e 309 404 0
e 309 367 0
e 309 420 0
e 310 368 0
e 312 454 0
e 313 430 0
e 313 454 0
e 313 450 0
e 314 454 0
e 315 454 0
e 315 369 0
e 316 454 0
e 316 370 0
e 317 454 0
e 317 452 0
e 317 450 0
e 320 371 0
e 320 372 0
e 321 454 0
e 321 448 0
e 321 373 0
e 322 454 0
e 322 508 0
e 322 499 0
e 322 374 0
e 323 375 0
e 324 523 0
e 324 376 0
e 324 524 0
e 325 499 0
e 325 377 0
e 325 509 0
e 325 406 0
e 326 454 0
e 326 474 0
e 326 445 0
e 327 499 0
e 328 476 0
e 328 421 0
e 328 407 0
e 328 378 0
e 329 379 0
e 331 454 0
e 332 408 0
e 332 380 0
e 333 381 0
e 333 454 0
e 333 382 0
e 334 383 0
e 334 454 0
e 334 384 0
e 335 385 0
e 336 414 0
e 336 386 0
e 338 387 0
e 341 388 0
e 342 389 0
e 343 390 0
e 344 391 0
e 345 392 0
e 346 454 0
e 346 506 0
e 346 393 0
e 347 454 0
e 347 394 0
e 350 425 0
e 350 443 0
e 350 431 0
e 350 418 0
e 350 395 0
e 350 428 0
e 353 396 0
e 358 397 0
e 358 398 0
e 360 399 0
e 361 520 0
e 361 430 0
e 361 467 0
e 361 454 0
e 361 400 0
e 361 499 0
e 361 436 0
e 362 401 0
e 363 454 0
e 366 488 0
e 366 402 0
e 366 430 0
e 366 454 0
e 366 465 0
e 367 403 0
e 367 404 0
e 367 419 0
e 367 405 0
e 367 499 0
e 367 420 0
e 368 499 0
e 368 516 0
e 368 520 0
e 368 521 0
e 368 454 0
e 368 504 0
e 368 519 0
e 369 454 0
e 370 454 0
e 373 454 0
e 374 454 0
e 374 499 0
e 376 524 0
e 377 499 0
e 377 509 0
e 377 406 0
e 378 454 0
e 378 476 0
e 378 421 0
e 378 407 0
e 380 408 0
e 382 409 0
e 382 454 0
e 384 410 0
e 384 454 0
e 385 411 0
e 385 412 0
e 385 413 0
e 385 422 0
e 385 426 0
e 386 414 0
e 388 415 0
e 389 423 0
e 389 424 0
e 389 416 0
e 391 417 0
e 392 454 0
e 394 454 0
e 395 418 0
e 395 425 0
e 395 443 0
e 395 428 0
e 395 431 0
e 395 429 0
e 400 467 0
e 400 454 0
e 400 520 0
e 400 430 0
e 401 454 0
e 402 430 0
e 402 454 0
e 402 488 0
e 403 499 0
e 404 419 0
e 404 420 0
e 406 509 0
e 406 518 0
e 406 499 0
e 407 454 0
e 407 476 0
e 407 421 0
e 408 457 0
e 412 422 0
e 415 454 0
e 416 423 0
e 416 424 0
e 418 425 0
e 418 443 0
e 418 428 0
e 418 431 0
e 418 429 0
e 421 476 0
e 422 426 0
e 425 427 0
e 425 443 0
e 425 428 0
e 425 431 0
e 425 429 0
e 428 431 0
e 428 443 0
e 429 430 0
e 429 443 0
e 429 431 0
e 430 451 0
e 430 510 0
e 430 491 0
e 430 447 0
e 430 515 0
e 430 432 0
e 430 462 0
e 430 446 0
e 430 454 0
e 430 450 0
e 430 433 0
e 430 434 0
e 430 435 0
e 430 436 0
e 430 499 0
e 430 475 0
e 430 480 0
e 430 495 0
e 430 449 0
e 430 496 0
e 430 467 0
e 430 437 0
e 430 520 0
e 430 438 0
e 430 439 0
e 430 494 0
e 430 478 0
e 430 469 0
e 430 440 0
e 430 441 0
e 430 442 0
e 430 517 0
e 431 443 0
e 432 444 0
e 436 493 0
e 436 475 0
e 436 454 0
e 436 462 0
e 436 480 0
e 436 499 0
e 436 474 0
e 436 495 0
e 436 520 0
e 436 467 0
e 436 448 0
e 436 445 0
e 436 496 0
e 436 446 0
e 436 491 0
e 436 453 0
e 437 447 0
e 437 515 0
e 437 450 0
e 438 454 0
e 439 454 0
e 440 510 0
e 440 454 0
e 442 454 0
e 445 454 0
e 445 474 0
e 445 448 0
e 446 449 0
e 446 496 0
e 447 450 0
e 447 515 0
e 448 454 0
e 448 474 0
e 449 451 0
e 449 496 0
e 450 454 0
e 450 499 0
e 450 503 0
e 450 491 0
e 450 452 0
e 450 469 0
e 450 453 0
e 452 454 0
e 453 499 0
e 453 454 0
e 454 488 0
e 454 489 0
e 454 455 0
e 454 499 0
e 454 456 0
e 454 485 0
e 454 457 0
e 454 486 0
e 454 458 0
e 454 459 0
e 454 460 0
e 454 510 0
e 454 482 0
e 454 503 0
e 454 461 0
e 454 462 0
e 454 463 0
e 454 506 0
e 454 464 0
e 454 465 0
e 454 466 0
e 454 521 0
e 454 516 0
e 454 519 0
e 454 520 0
e 454 467 0
e 454 468 0
e 454 491 0
e 454 469 0
e 454 470 0
e 454 522 0
e 454 471 0
e 454 472 0
e 454 473 0
e 454 492 0
e 454 474 0
e 454 475 0
e 454 476 0
e 454 477 0
e 454 478 0
e 454 511 0
e 454 479 0
e 454 504 0
e 454 495 0
e 454 494 0
e 454 480 0
e 454 481 0
e 454 496 0
e 455 513 0
e 455 497 0
e 455 500 0
e 455 514 0
e 455 482 0
e 455 483 0
e 455 484 0
e 457 485 0
e 458 486 0
e 460 499 0
e 464 487 0
e 465 488 0
e 468 489 0
e 468 490 0
e 469 491 0
e 471 492 0
e 475 493 0
e 475 495 0
e 478 494 0
e 480 495 0
e 480 496 0
e 482 513 0
e 482 497 0
e 482 514 0
e 482 500 0
e 483 513 0
e 483 514 0
e 483 498 0
e 483 500 0
e 484 513 0
e 484 514 0
e 484 498 0
e 491 503 0
e 491 499 0
e 497 513 0
e 497 514 0
e 497 500 0
e 499 501 0
e 499 502 0
e 499 521 0
e 499 503 0
e 499 504 0
e 499 516 0
e 499 520 0
e 499 505 0
e 499 519 0
e 499 506 0
e 499 507 0
e 499 508 0
e 499 517 0
e 499 509 0
e 499 515 0
e 499 510 0
e 499 511 0
e 499 512 0
e 500 513 0
e 500 514 0
e 503 515 0
e 504 516 0
e 504 521 0
e 504 520 0
e 504 519 0
e 507 517 0
e 509 518 0
e 516 521 0
e 516 520 0
e 516 519 0
e 519 521 0
e 519 520 0
e 520 521 0
e 521 522 0
e 521 523 0
e 521 524 0
t # 22
v 0 13
v 1 3
v 2 6
v 3 6
v 4 13
v 5 13
v 6 3
v 7 13
v 8 13
v 9 0
v 10 13
v 11 0
v 12 13
v 13 13
v 14 0
v 15 0
v 16 0
v 17 2
v 18 3
v 19 0
v 20 3
v 21 2
v 22 2
v 23 6
v 24 13
v 25 0
v 26 13
v 27 24
v 28 0
v 29 13
v 30 6
v 31 6
v 32 2
v 33 16
v 34 3
v 35 14
v 36 0
v 37 6
v 38 6
v 39 6
v 40 6
v 41 35
v 42 2
v 43 0
v 44 2
v 45 0
v 46 0
v 47 13
v 48 2
v 49 3
v 50 0
v 51 6
v 52 2
v 53 6
e 0 20 0
e 0 10 0
e 0 11 0
e 0 12 0
e 1 19 0
e 1 18 0
e 2 34 0
e 2 24 0
e 2 39 0
e 2 20 0
e 2 32 0
e 2 41 0
e 3 34 0
e 3 26 0
e 3 40 0
e 3 20 0
e 3 32 0
e 3 41 0
e 4 29 0
e 4 20 0
e 5 20 0
e 5 28 0
e 5 32 0
e 6 20 0
e 7 20 0
e 7 10 0
e 7 11 0
e 7 13 0
e 8 29 0
e 8 20 0
e 9 42 0
e 9 48 0
e 9 43 0
e 9 20 0
e 9 47 0
e 9 36 0
e 10 30 0
e 10 21 0
e 10 31 0
e 10 22 0
e 10 45 0
e 10 46 0
e 10 20 0
e 10 12 0
e 10 13 0
e 10 49 0
e 10 50 0
e 10 11 0
e 11 32 0
e 11 33 0
e 11 27 0
e 11 48 0
e 11 43 0
e 11 20 0
e 11 47 0
e 11 16 0
e 11 12 0
e 11 13 0
e 11 14 0
e 11 15 0
e 12 20 0
e 12 25 0
e 13 20 0
e 13 25 0
e 14 33 0
e 14 27 0
e 14 16 0
e 15 48 0
e 15 43 0
e 15 47 0
e 16 33 0
e 16 27 0
e 16 20 0
e 16 19 0
e 16 17 0
e 16 18 0
e 17 20 0
e 17 33 0
e 17 27 0
e 17 23 0
e 18 19 0
e 18 20 0
e 19 20 0
e 20 32 0
e 20 44 0
e 20 37 0
e 20 34 0
e 20 30 0
e 20 21 0
e 20 38 0
e 20 31 0
e 20 22 0
e 20 35 0
e 20 39 0
e 20 40 0
e 20 23 0
e 20 42 0
e 20 36 0
e 20 24 0
e 20 25 0
e 20 45 0
e 20 26 0
e 20 46 0
e 20 33 0
e 20 27 0
e 20 47 0
e 20 41 0
e 20 49 0
e 20 50 0
e 20 28 0
e 20 29 0
e 21 30 0
e 21 45 0
e 22 31 0
e 22 46 0
e 24 34 0
e 24 39 0
e 24 32 0
e 24 41 0
e 26 34 0
e 26 40 0
e 26 32 0
e 26 41 0
e 27 33 0
e 30 45 0
e 31 46 0
e 32 44 0
e 32 34 0
e 32 35 0
e 32 42 0
e 32 36 0
e 32 39 0
e 32 40 0
e 32 45 0
e 32 46 0
e 32 37 0
e 32 38 0
e 32 49 0
e 32 50 0
e 34 39 0
e 34 40 0
e 34 41 0
e 36 48 0
e 36 42 0
e 36 43 0
e 36 47 0
e 37 44 0
e 38 44 0
e 39 45 0
e 40 46 0
e 42 47 0
e 42 48 0
e 43 48 0
e 45 52 0
e 45 51 0
e 45 49 0
e 46 52 0
e 46 53 0
e 46 50 0
e 49 52 0
e 49 51 0
e 50 52 0
e 50 53 0
t # 23
v 0 0
v 1 0
v 2 2
v 3 0
v 4 0
v 5 13
v 6 0
v 7 13
v 8 13
v 9 13
v 10 0
v 11 0
v 12 0
v 13 0
v 14 0
v 15 0
v 16 0
v 17 13
v 18 2
v 19 13
v 20 6
v 21 0
v 22 0
v 23 0
v 24 6
v 25 4
v 26 3
v 27 6
v 28 6
v 29 6
v 30 6
v 31 2
v 32 35
v 33 6
v 34 13
v 35 6
v 36 17
v 37 2
v 38 2
v 39 0
v 40 13
v 41 13
v 42 6
v 43 13
v 44 2
v 45 13
v 46 2
v 47 6
v 48 6
v 49 6
v 50 6
v 51 6
v 52 6
v 53 24
v 54 6
v 55 0
v 56 6
v 57 2
v 58 0
v 59 6
v 60 6
v 61 14
v 62 14
v 63 5
v 64 2
v 65 2
v 66 6
v 67 5
v 68 24
v 69 6
v 70 13
v 71 6
e 0 15 0
e 1 25 0
e 1 16 0
e 2 26 0
e 2 17 0
e 3 26 0
e 4 66 0
e 4 26 0
e 4 29 0
e 4 58 0
e 4 24 0
e 4 18 0
e 5 26 0
e 5 52 0
e 5 19 0
e 6 26 0
e 6 20 0
e 7 26 0
e 7 59 0
e 7 45 0
e 8 44 0
e 8 58 0
e 8 66 0
e 8 26 0
e 8 70 0
e 8 60 0
e 8 46 0
e 9 26 0
e 9 31 0
e 9 21 0
e 9 53 0
e 10 69 0
e 10 26 0
e 10 64 0
e 11 25 0
e 11 22 0
e 12 68 0
e 12 63 0
e 12 26 0
e 12 49 0
e 12 29 0
e 12 23 0
e 13 69 0
e 13 26 0
e 13 64 0
e 14 26 0
e 14 33 0
e 15 26 0
e 15 33 0
e 15 54 0
e 16 25 0
e 17 37 0
e 17 26 0
e 17 28 0
e 18 66 0
e 18 58 0
e 18 26 0
e 18 29 0
e 18 24 0
e 19 26 0
e 20 26 0
e 21 26 0
e 22 25 0
e 23 68 0
e 23 63 0
e 23 26 0
e 23 30 0
e 23 49 0
e 24 58 0
e 24 66 0
e 24 26 0
e 24 29 0
e 25 36 0
e 26 59 0
e 26 27 0
e 26 65 0
e 26 28 0
e 26 67 0
e 26 29 0
e 26 30 0
e 26 31 0
e 26 53 0
e 26 32 0
e 26 33 0
e 26 55 0
e 26 34 0
e 26 35 0
e 26 36 0
e 26 69 0
e 26 61 0
e 26 37 0
e 26 38 0
e 26 56 0
e 26 60 0
e 26 68 0
e 26 57 0
e 26 39 0
e 26 40 0
e 26 41 0
e 26 62 0
e 26 42 0
e 26 43 0
e 26 70 0
e 26 44 0
e 26 66 0
e 26 45 0
e 26 71 0
e 26 46 0
e 26 63 0
e 26 47 0
e 26 48 0
e 26 64 0
e 26 49 0
e 26 50 0
e 26 51 0
e 26 52 0
e 26 54 0
e 27 70 0
e 27 71 0
e 28 67 0
e 31 53 0
e 33 54 0
e 34 55 0
e 38 56 0
e 39 70 0
e 39 65 0
e 39 57 0
e 44 66 0
e 44 58 0
e 45 59 0
e 46 67 0
e 46 60 0
e 47 61 0
e 48 62 0
e 49 68 0
e 49 63 0
e 50 64 0
e 50 69 0
e 51 64 0
e 51 69 0
e 57 70 0
e 57 65 0
e 58 66 0
e 60 67 0
e 63 68 0
e 64 69 0
e 65 70 0
e 65 71 0
t # 24
v 0 2
v 1 13
v 2 13
v 3 0
v 4 0
v 5 13
v 6 6
v 7 13
v 8 0
v 9 35
v 10 12
v 11 0
v 12 13
v 13 6
v 14 31
v 15 13
v 16 13
v 17 23
v 18 1
v 19 0
v 20 3
v 21 6
v 22 6
v 23 6
v 24 6
v 25 24
v 26 0
v 27 13
v 28 0
v 29 6
v 30 35
v 31 0
v 32 13
v 33 0
v 34 0
v 35 13
v 36 0
v 37 13
v 38 3
v 39 20
v 40 6
v 41 3
v 42 13
v 43 13
v 44 13
v 45 23
v 46 6
v 47 0
v 48 6
v 49 19
v 50 6
v 51 35
v 52 19
v 53 0
v 54 16
v 55 33
v 56 0
v 57 17
v 58 13
v 59 16
v 60 0
v 61 7
v 62 6
v 63 13
v 64 6
v 65 21
v 66 21
v 67 14
v 68 1
v 69 6
v 70 24
v 71 16
v 72 3
v 73 2
e 0 20 0
e 0 70 0
e 0 54 0
e 0 45 0
e 1 20 0
e 1 26 0
e 1 15 0
e 2 58 0
e 2 63 0
e 2 20 0
e 2 60 0
e 2 55 0
e 2 52 0
e 3 20 0
e 3 23 0
e 4 60 0
e 4 20 0
e 4 68 0
e 5 50 0
e 5 20 0
e 5 37 0
e 5 62 0
e 5 21 0
e 5 16 0
e 6 70 0
e 6 71 0
e 6 20 0
e 6 61 0
e 6 17 0
e 7 20 0
e 7 62 0
e 8 20 0
e 8 32 0
e 9 66 0
e 9 20 0
e 9 62 0
e 10 20 0
e 10 54 0
e 10 57 0
e 10 18 0
e 11 72 0
e 11 73 0
e 11 70 0
e 12 22 0
e 12 20 0
e 13 20 0
e 13 48 0
e 13 49 0
e 14 20 0
e 15 20 0
e 15 43 0
e 15 53 0
e 15 62 0
e 15 30 0
e 15 19 0
e 16 31 0
e 16 20 0
e 17 71 0
e 17 20 0
e 17 62 0
e 17 61 0
e 17 70 0
e 18 20 0
e 18 54 0
e 18 57 0
e 19 53 0
e 19 72 0
e 19 73 0
e 19 43 0
e 20 68 0
e 20 61 0
e 20 62 0
e 20 57 0
e 20 54 0
e 20 52 0
e 20 70 0
e 20 21 0
e 20 22 0
e 20 55 0
e 20 23 0
e 20 24 0
e 20 46 0
e 20 59 0
e 20 25 0
e 20 65 0
e 20 66 0
e 20 67 0
e 20 26 0
e 20 27 0
e 20 44 0
e 20 58 0
e 20 63 0
e 20 28 0
e 20 29 0
e 20 51 0
e 20 50 0
e 20 56 0
e 20 69 0
e 20 64 0
e 20 43 0
e 20 30 0
e 20 31 0
e 20 60 0
e 20 32 0
e 20 33 0
e 20 71 0
e 20 34 0
e 20 48 0
e 20 47 0
e 20 35 0
e 20 36 0
e 20 49 0
e 20 37 0
e 20 38 0
e 20 39 0
e 20 40 0
e 20 41 0
e 20 42 0
e 21 62 0
e 24 46 0
e 25 59 0
e 25 56 0
e 27 65 0
e 29 68 0
e 30 43 0
e 31 44 0
e 33 70 0
e 33 54 0
e 33 68 0
e 33 45 0
e 34 46 0
e 34 47 0
e 35 51 0
e 38 48 0
e 38 49 0
e 39 50 0
e 39 51 0
e 42 63 0
e 42 52 0
e 43 53 0
e 45 54 0
e 45 70 0
e 45 55 0
e 47 59 0
e 47 56 0
e 52 62 0
e 52 57 0
e 52 63 0
e 53 73 0
e 53 72 0
e 54 60 0
e 54 57 0
e 54 62 0
e 54 70 0
e 55 58 0
e 55 63 0
e 56 59 0
e 57 65 0
e 57 60 0
e 57 61 0
e 57 70 0
e 57 62 0
e 60 63 0
e 61 71 0
e 61 64 0
e 62 65 0
e 62 66 0
e 62 67 0
e 62 68 0
e 62 69 0
e 62 71 0
e 68 70 0
e 70 73 0
e 70 71 0
e 70 72 0
e 72 73 0
t # 25
v 0 13
v 1 17
v 2 2
v 3 13
v 4 13
v 5 0
v 6 0
v 7 0
v 8 2
v 9 0
v 10 2
v 11 0
v 12 3
v 13 0
v 14 6
v 15 6
v 16 13
v 17 6
v 18 6
v 19 15
v 20 2
v 21 2
v 22 6
v 23 2
v 24 6
v 25 0
v 26 6
v 27 0
v 28 2
v 29 2
v 30 6
v 31 6
e 0 28 0
e 0 24 0
e 0 12 0
e 0 20 0
e 0 9 0
e 0 7 0
e 1 12 0
e 1 27 0
e 2 12 0
e 2 18 0
e 3 12 0
e 3 23 0
e 3 28 0
e 3 24 0
e 3 30 0
e 3 14 0
e 3 7 0
e 4 30 0
e 4 12 0
e 4 23 0
e 4 14 0
e 4 17 0
e 5 12 0
e 5 15 0
e 6 12 0
e 6 11 0
e 6 10 0
e 6 8 0
e 7 20 0
e 7 28 0
e 7 12 0
e 7 24 0
e 7 29 0
e 7 9 0
e 7 25 0
e 8 12 0
e 8 11 0
e 8 10 0
e 9 28 0
e 9 24 0
e 9 12 0
e 10 12 0
e 10 11 0
e 11 13 0
e 11 12 0
e 12 13 0
e 12 14 0
e 12 15 0
e 12 23 0
e 12 16 0
e 12 28 0
e 12 24 0
e 12 30 0
e 12 17 0
e 12 18 0
e 12 19 0
e 12 20 0
e 12 29 0
e 12 25 0
e 12 31 0
e 12 21 0
e 12 26 0
e 12 22 0
e 14 30 0
e 14 23 0
e 14 24 0
e 14 25 0
e 14 28 0
e 14 29 0
e 15 26 0
e 21 27 0
e 23 28 0
e 24 30 0
e 25 31 0
e 25 29 0
e 28 30 0
e 29 31 0
t # 26
v 0 13
v 1 0
v 2 0
v 3 12
v 4 2
v 5 2
v 6 0
v 7 13
v 8 0
v 9 0
v 10 13
v 11 13
v 12 18
v 13 5
v 14 13
v 15 0
v 16 1
v 17 2
v 18 2
v 19 10
v 20 13
v 21 2
v 22 1
v 23 1
v 24 6
v 25 17
v 26 15
v 27 2
v 28 12
v 29 12
v 30 5
v 31 2
v 32 13
v 33 0
v 34 13
v 35 13
v 36 21
v 37 21
v 38 4
v 39 2
v 40 13
v 41 13
v 42 0
v 43 0
v 44 0
v 45 14
v 46 0
v 47 2
v 48 0
v 49 13
v 50 0
v 51 0
v 52 2
v 53 13
v 54 13
v 55 15
v 56 3
v 57 17
v 58 15
v 59 15
v 60 6
v 61 14
v 62 6
v 63 1
v 64 21
v 65 13
v 66 2
v 67 6
v 68 6
v 69 14
v 70 13
v 71 6
v 72 14
v 73 2
v 74 13
v 75 6
v 76 21
v 77 25
v 78 34
v 79 13
v 80 21
v 81 2
v 82 2
v 83 0
v 84 13
v 85 12
v 86 13
v 87 0
v 88 2
v 89 0
v 90 0
v 91 2
v 92 2
v 93 2
v 94 2
v 95 34
v 96 0
v 97 2
v 98 14
v 99 33
v 100 2
v 101 6
v 102 23
v 103 13
v 104 13
v 105 13
v 106 13
v 107 21
v 108 7
v 109 6
v 110 13
v 111 0
v 112 6
v 113 6
v 114 14
v 115 6
v 116 13
v 117 13
v 118 13
v 119 6
v 120 6
v 121 6
v 122 6
v 123 6
v 124 1
v 125 2
v 126 13
v 127 6
v 128 13
v 129 13
v 130 13
v 131 14
v 132 2
v 133 13
v 134 14
v 135 14
v 136 7
v 137 1
v 138 20
v 139 13
v 140 0
v 141 2
v 142 2
v 143 25
v 144 25
v 145 6
v 146 14
v 147 14
v 148 7
v 149 13
v 150 13
v 151 13
v 152 13
v 153 13
v 154 4
v 155 4
v 156 21
v 157 23
v 158 13
v 159 14
v 160 13
v 161 13
v 162 13
v 163 17
v 164 23
v 165 13
v 166 14
v 167 9
v 168 14
v 169 14
e 0 54 0
e 0 57 0
e 0 35 0
e 1 36 0
e 1 37 0
e 1 156 0
e 1 59 0
e 1 105 0
e 1 106 0
e 1 56 0
e 2 56 0
e 3 56 0
e 3 137 0
e 3 86 0
e 3 156 0
e 3 149 0
e 3 108 0
e 3 119 0
e 3 63 0
e 4 56 0
e 4 87 0
e 5 38 0
e 7 56 0
e 8 56 0
e 8 39 0
e 9 131 0
e 9 79 0
e 9 111 0
e 9 56 0
e 10 40 0
e 11 62 0
e 11 56 0
e 11 41 0
e 12 163 0
e 12 42 0
e 13 90 0
e 13 56 0
e 13 50 0
e 15 56 0
e 17 156 0
e 17 59 0
e 17 104 0
e 17 56 0
e 17 43 0
e 18 129 0
e 18 161 0
e 18 56 0
e 18 44 0
e 19 136 0
e 19 56 0
e 19 119 0
e 20 45 0
e 21 160 0
e 21 128 0
e 21 56 0
e 21 46 0
e 22 156 0
e 22 56 0
e 23 156 0
e 23 56 0
e 24 66 0
e 24 56 0
e 24 47 0
e 25 85 0
e 27 56 0
e 27 48 0
e 28 49 0
e 29 49 0
e 30 90 0
e 30 56 0
e 30 50 0
e 31 156 0
e 31 59 0
e 31 103 0
e 31 56 0
e 31 51 0
e 32 85 0
e 33 56 0
e 33 83 0
e 33 52 0
e 34 56 0
e 34 53 0
e 35 54 0
e 35 57 0
e 39 56 0
e 41 62 0
e 41 56 0
e 42 163 0
e 43 156 0
e 43 59 0
e 43 104 0
e 43 56 0
e 44 161 0
e 44 56 0
e 44 129 0
e 45 55 0
e 46 160 0
e 46 56 0
e 46 128 0
e 47 66 0
e 47 56 0
e 48 56 0
e 50 56 0
e 50 90 0
e 51 156 0
e 51 59 0
e 51 103 0
e 51 56 0
e 52 56 0
e 52 163 0
e 52 157 0
e 52 162 0
e 52 165 0
e 52 137 0
e 53 163 0
e 53 56 0
e 54 57 0
e 56 58 0
e 56 137 0
e 56 119 0
e 56 140 0
e 56 116 0
e 56 156 0
e 56 59 0
e 56 103 0
e 56 133 0
e 56 152 0
e 56 163 0
e 56 60 0
e 56 124 0
e 56 61 0
e 56 62 0
e 56 63 0
e 56 143 0
e 56 120 0
e 56 122 0
e 56 64 0
e 56 65 0
e 56 121 0
e 56 144 0
e 56 123 0
e 56 105 0
e 56 66 0
e 56 67 0
e 56 141 0
e 56 68 0
e 56 69 0
e 56 106 0
e 56 142 0
e 56 115 0
e 56 132 0
e 56 70 0
e 56 71 0
e 56 114 0
e 56 164 0
e 56 157 0
e 56 72 0
e 56 151 0
e 56 138 0
e 56 117 0
e 56 104 0
e 56 73 0
e 56 74 0
e 56 148 0
e 56 159 0
e 56 75 0
e 56 110 0
e 56 153 0
e 56 168 0
e 56 107 0
e 56 149 0
e 56 108 0
e 56 76 0
e 56 77 0
e 56 78 0
e 56 131 0
e 56 79 0
e 56 111 0
e 56 80 0
e 56 81 0
e 56 112 0
e 56 160 0
e 56 128 0
e 56 134 0
e 56 169 0
e 56 113 0
e 56 82 0
e 56 129 0
e 56 161 0
e 56 135 0
e 56 136 0
e 56 83 0
e 56 84 0
e 56 165 0
e 56 118 0
e 56 85 0
e 56 130 0
e 56 109 0
e 56 86 0
e 56 87 0
e 56 162 0
e 56 88 0
e 56 89 0
e 56 90 0
e 56 91 0
e 56 125 0
e 56 92 0
e 56 93 0
e 56 94 0
e 56 95 0
e 56 96 0
e 56 154 0
e 56 155 0
e 56 97 0
e 56 98 0
e 56 139 0
e 56 150 0
e 56 99 0
e 56 145 0
e 56 126 0
e 56 100 0
e 56 101 0
e 56 127 0
e 58 102 0
e 59 156 0
e 59 160 0
e 59 161 0
e 59 128 0
e 59 129 0
e 59 103 0
e 59 104 0
e 59 105 0
e 59 106 0
e 60 163 0
e 60 168 0
e 61 124 0
e 62 156 0
e 62 107 0
e 63 108 0
e 68 163 0
e 68 169 0
e 69 124 0
e 73 109 0
e 74 130 0
e 75 110 0
e 79 131 0
e 79 111 0
e 81 112 0
e 82 113 0
e 84 114 0
e 86 137 0
e 86 156 0
e 86 149 0
e 88 115 0
e 88 141 0
e 88 142 0
e 88 132 0
e 91 156 0
e 91 159 0
e 91 137 0
e 92 116 0
e 92 119 0
e 93 117 0
e 93 119 0
e 94 163 0
e 94 118 0
e 94 156 0
e 94 119 0
e 95 163 0
e 97 143 0
e 97 144 0
e 97 120 0
e 97 121 0
